House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,DA/PSA,OVALS Address ID,Primary_Term_Address,FAC_ADDR,Working TN Status
9025,SOUTHRIDGE RD,DUNCANVILLE,35456,UNIT,F,,,,,350202,00000KO4TG,PED 8W8 BEARMONT RD,9025 SOUTHRIDGE RD UNIT F,
9026,SOUTHRIDGE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO4TD,PED 8W8 BEARMONT RD,9026 SOUTHRIDGE RD,
9030,SOUTHRIDGE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO7Z0,PED 8W8 BEARMONT RD,9030 SOUTHRIDGE RD,
9041,SOUTHRIDGE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO9AP,PED 8W8 BEARMONT RD,9041 SOUTHRIDGE RD,
9109,SOUTHRIDGE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO82F,P 15E3 BEARMONT RD,9109 SOUTHRIDGE RD,
9121,SOUTHRIDGE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO9B5,P 15E3 BEARMONT RD,9121 SOUTHRIDGE RD,
9122,SOUTHRIDGE RD,DUNCANVILLE,35456,UNIT,B,,,,,350202,00000KO49V,PED 8W8 BEARMONT RD,9122 SOUTHRIDGE RD UNIT B,
9122,SOUTHRIDGE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO44J,P 15E3 BEARMONT RD,9122 SOUTHRIDGE RD,
9145,SOUTHRIDGE RD,DUNCANVILLE,35456,,,,,,,350202,00000KOA0V,P 15E3 BEARMONT RD,9145 SOUTHRIDGE RD,
9410,HIGHWAY 82 E,DUNCANVILLE,35456,,,,,,,350202,00000KO4IF,PED 78 HIGHWAY 82 E,9410 HIGHWAY 82 E,
9504,HIGHWAY 82 E,DUNCANVILLE,35456,APT,1,,,,,350202,00000KO8JR,PED 78 HIGHWAY 82 E,9504 HIGHWAY 82 E APT 1,
9504,HIGHWAY 82 E,DUNCANVILLE,35456,APT,2,,,,,350202,00000KO6JG,PED 78 HIGHWAY 82 E,9504 HIGHWAY 82 E APT 2,
10290,HIGHWAY 82 E,DUNCANVILLE,35456,,,,,,,350202,00000KO6B2,P 82E1 HIGHWAY 82 E,10290 HIGHWAY 82 E,
10474,HIGHWAY 82 E,DUNCANVILLE,35456,,,,,,,350202,00000KOA24,P 82E1 HIGHWAY 82 E,10474 HIGHWAY 82 E,
10855,HIGHWAY 82 E,DUNCANVILLE,35456,RM,TELCO,FLR,1,BLDG,MAIN,350202,000105BKKU,I 10855.1.1 HIGHWAY 82 E,10855 HIGHWAY 82 E RM TELCO FLR 1 BLDG MAIN,
10855,HIGHWAY 82 E,DUNCANVILLE,35456,,,,,,,350202,00000KOAA7,I 10855.1.1 HIGHWAY 82 E,10855 HIGHWAY 82 E,Y
11169,HIGHWAY 82 E,DUNCANVILLE,35456,,,,,,,350202,00000KO9SJ,P 2 BEARMONT RD,11169 HIGHWAY 82 E,
11175,HIGHWAY 82 E,DUNCANVILLE,35456,,,,,,,350202,00000KO5XJ,P 2 BEARMONT RD,11175 HIGHWAY 82 E,
11330,DOMINION DR,DUNCANVILLE,35456,,,,,,,350202,00011BIUFX,I 10855.1.1 HIGHWAY 82 E,11330 DOMINION DR,Y
11433,AARON LUKE RD,DUNCANVILLE,35456,,,,,,,350202,00000KOA0Z,P 82E4 HIGHWAY 82 E,11433 AARON LUKE RD,
11443,AARON LUKE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO8IS,P 82E8 HIGHWAY 82 E,11443 AARON LUKE RD,
11446,AARON LUKE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO81B,P 82E5 HIGHWAY 82 E,11446 AARON LUKE RD,
11453,AARON LUKE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO8BV,P 82E8 HIGHWAY 82 E,11453 AARON LUKE RD,
11456,AARON LUKE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO7JG,P 82E8 HIGHWAY 82 E,11456 AARON LUKE RD,
11460,AARON LUKE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO7CE,P 82E7 HIGHWAY 82 E,11460 AARON LUKE RD,
11462,AARON LUKE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO9IF,P 82E7 HIGHWAY 82 E,11462 AARON LUKE RD,
11464,AARON LUKE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO81M,P 82E7 HIGHWAY 82 E,11464 AARON LUKE RD,
11466,AARON LUKE RD,DUNCANVILLE,35456,,,,,,,350202,00000KO44W,P 82E8 HIGHWAY 82 E,11466 AARON LUKE RD,
11476,AARON LUKE RD,DUNCANVILLE,35456,,,,,,,350202,00010C9LRU,P 82E8 HIGHWAY 82 E,11476 AARON LUKE RD,
11490,AARON LUKE RD,DUNCANVILLE,35456,,,,,,,350202,00010A1KYB,P 77E1S5 HIGHWAY 82 E,11490 AARON LUKE RD,
