House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,DA/PSA,OVALS Address ID,Primary_Term_Address,FAC_ADDR,Working TN Status
"1707","PENSACOLA LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AKHL""","R 1708 SUNMEADOW DR","1707 PENSACOLA LN",""
"1708","PENSACOLA LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ACN7""","R 1708 PENSACOLA LN","1708 PENSACOLA LN",""
"1709","PENSACOLA LN","FRIENDSWOOD","77546","UNIT","REAR","","","","","3327B","=""000013AOAG""","R 1708 SUNMEADOW DR","1709 PENSACOLA LN UNIT REAR",""
"1709","PENSACOLA LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQT7""","R 1708 SUNMEADOW DR","1709 PENSACOLA LN",""
"1710","PENSACOLA LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ANM5""","R 1708 PENSACOLA LN","1710 PENSACOLA LN",""
"1801","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AMN5""","ENC R 1801 PRESIDEO","1801 PRESIDEO",""
"1802","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AFLV""","ENC R 1802 PRESIDEO","1802 PRESIDEO",""
"1803","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AHO7""","R 1804 PALO DURO","1803 PRESIDEO",""
"1804","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AMXT""","ENC R 1804 PRESIDEO","1804 PRESIDEO",""
"1805","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ACN2""","ENC R 1805 PRESIDEO","1805 PRESIDEO",""
"1806","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ABYE""","ENC R 1806 PRESIDEO","1806 PRESIDEO",""
"1807","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ACZ4""","ENC R 1807 PRESIDEO","1807 PRESIDEO",""
"1808","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ALOJ""","ENC R 1808 PRESIDEO","1808 PRESIDEO",""
"1901","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AGWC""","ENC R 1901 PRESIDEO","1901 PRESIDEO",""
"1902","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AR41""","R 1902 PRESIDEO","1902 PRESIDEO",""
"1903","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AK5J""","ENC R 1903 PRESIDEO","1903 PRESIDEO",""
"1904","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AN8C""","ENC R 1904 PRESIDEO","1904 PRESIDEO",""
"1905","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AIHD""","ENC R 1905 PRESIDEO","1905 PRESIDEO",""
"1906","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ADF0""","ENC R 1906 PRESIDEO","1906 PRESIDEO",""
"1907","PRESIDEO","FRIENDSWOOD","77546","","","","","","","3327B","=""Not SAG Valid""","ENC R 1907 PRESIDEO","1907 PRESIDEO",""
"2301","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AJ09""","R 2301 S MISSION CIR","2301 S MISSION CIR",""
"2303","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AFFL""","ENC R 2303 S MISSION CIR","2303 S MISSION CIR",""
"2305","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AMOZ""","ENC R 2305 S MISSION CIR","2305 S MISSION CIR",""
"2307","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ABTG""","ENC R 2307 S MISSION CIR","2307 S MISSION CIR",""
"2309","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQXI""","ENC R 2309 S MISSION CIR","2309 S MISSION CIR",""
"2311","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AKE6""","ENC R 2311 S MISSION CIR","2311 S MISSION CIR",""
"2313","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AMLG""","ENC R 2313 S MISSION CIR","2313 S MISSION CIR",""
"2401","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ACUT""","ENC R 2401 S MISSION CIR","2401 S MISSION CIR",""
"2403","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AF9A""","ENC R 2403 S MISSION CIR","2403 S MISSION CIR",""
"2405","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AFC2""","R 2405 S MISSION CIR","2405 S MISSION CIR",""
"2407","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AFLT""","ENC R 2407 S MISSION CIR","2407 S MISSION CIR",""
"2409","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ARE1""","ENC R 2409 S MISSION CIR","2409 S MISSION CIR",""
"2501","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AKPS""","R 2501 S MISSION CIR","2501 S MISSION CIR",""
"2503","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AO3X""","R 2501 S MISSION CIR","2503 S MISSION CIR",""
"2505","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AKIL""","R 2501 S MISSION CIR","2505 S MISSION CIR",""
"2507","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ARNB""","ENC R 2507 S MISSION CIR","2507 S MISSION CIR",""
"2509","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AG9T""","ENC R 2509 S MISSION CIR","2509 S MISSION CIR",""
"2511","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AFW3""","ENC R 2511 S MISSION CIR","2511 S MISSION CIR",""
"2512","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQQO""","ENC R 2512 S MISSION CIR","2512 S MISSION CIR",""
"2513","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AS05""","ENC R 2513 S MISSION CIR","2513 S MISSION CIR",""
"2514","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AOVA""","ENC R 2514 S MISSION CIR","2514 S MISSION CIR",""
"2515","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AR5V""","ENC R 2515 S MISSION CIR","2515 S MISSION CIR",""
"2516","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AFLN""","R 2511 N MISSION CIR","2516 S MISSION CIR",""
"2517","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQ25""","ENC R 2517 S MISSION CIR","2517 S MISSION CIR",""
"2518","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AGP3""","ENC R 2518 S MISSION CIR","2518 S MISSION CIR",""
"2601","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ALCO""","ENC R 2601 S MISSION CIR","2601 S MISSION CIR",""
"2603","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AO87""","ENC R 2603 S MISSION CIR","2603 S MISSION CIR",""
"2605","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ALDC""","ENC R 2605 S MISSION CIR","2605 S MISSION CIR",""
"2607","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AEEO""","ENC R 2607 S MISSION CIR","2607 S MISSION CIR",""
"2609","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AONE""","ENC R 2609 S MISSION CIR","2609 S MISSION CIR",""
"2611","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ANSA""","ENC R 2611 S MISSION CIR","2611 S MISSION CIR",""
"2613","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AH12""","ENC R 2613 S MISSION CIR","2613 S MISSION CIR",""
"2615","S MISSION CIR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AKSB""","ENC R 2615 S MISSION CIR","2615 S MISSION CIR",""
"2302","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ARZQ""","R 2304 SAN AUGUSTINE LN","2302 SAN AUGUSTINE LN",""
"2303","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AEYC""","R 2308 SARASOTA DR","2303 SAN AUGUSTINE LN",""
"2304","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AM93""","R 2304 SAN AUGUSTINE LN","2304 SAN AUGUSTINE LN",""
"2305","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AI4U""","R 2310 SARASOTA DR","2305 SAN AUGUSTINE LN",""
"2306","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AFTG""","R 2308 SAN AUGUSTINE LN","2306 SAN AUGUSTINE LN",""
"2307","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AI9Q""","R 2310 SARASOTA DR","2307 SAN AUGUSTINE LN",""
"2308","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AP9S""","R 2308 SAN AUGUSTINE LN","2308 SAN AUGUSTINE LN",""
"2309","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AL3O""","R 2402 SARASOTA DR","2309 SAN AUGUSTINE LN",""
"2310","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AOT4""","R 2310 SAN AUGUSTINE LN","2310 SAN AUGUSTINE LN",""
"2401","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AJLG""","R 2402 SARASOTA DR","2401 SAN AUGUSTINE LN",""
"2402","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AMYX""","R 2310 SAN AUGUSTINE LN","2402 SAN AUGUSTINE LN",""
"2403","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQYA""","R 2406 SARASOTA DR","2403 SAN AUGUSTINE LN",""
"2404","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ARCT""","R 2406 SAN AUGUSTINE LN","2404 SAN AUGUSTINE LN",""
"2405","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AKOA""","R 2406 SARASOTA DR","2405 SAN AUGUSTINE LN",""
"2406","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQGV""","R 2406 SAN AUGUSTINE LN","2406 SAN AUGUSTINE LN",""
"2407","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ANX6""","R 2410 SARASOTA DR","2407 SAN AUGUSTINE LN",""
"2408","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AO2D""","R 2408 SAN AUGUSTINE LN","2408 SAN AUGUSTINE LN",""
"2409","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AGFD""","R 2410 SARASOTA DR","2409 SAN AUGUSTINE LN",""
"2410","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ARZL""","R 2408 SAN AUGUSTINE LN","2410 SAN AUGUSTINE LN",""
"2412","SAN AUGUSTINE LN","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AMID""","R 2412 SAN AUGUSTINE LN","2412 SAN AUGUSTINE LN",""
"1802","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AILE""","F 2302 N MISSION CIR","1802 SAN JOAQUIN PKWY",""
"1804","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AJDU""","ENC R 1802 SAN JOAQUIN PKWY","1804 SAN JOAQUIN PKWY",""
"1806","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AI19""","ENC R 1806 SAN JOAQUIN PKWY","1806 SAN JOAQUIN PKWY",""
"1808","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AC5A""","ENC R 1808 SAN JOAQUIN PKWY","1808 SAN JOAQUIN PKWY",""
"1810","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AC5T""","ENC R 1810 SAN JOAQUIN PKWY","1810 SAN JOAQUIN PKWY",""
"1812","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AHQF""","ENC R 1812 SAN JOAQUIN PKWY","1812 SAN JOAQUIN PKWY",""
"1902","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AECR""","ENC R 1902 SAN JOAQUIN PKWY","1902 SAN JOAQUIN PKWY",""
"1904","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ALRH""","ENC R 1904 SAN JOAQUIN PKWY","1904 SAN JOAQUIN PKWY",""
"1906","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQF9""","ENC R 1906 SAN JOAQUIN PKWY","1906 SAN JOAQUIN PKWY",""
"1908","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AF9R""","ENC R 1908 SAN JOAQUIN PKWY","1908 SAN JOAQUIN PKWY",""
"1910","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ANW8""","ENC R 1910 SAN JOAQUIN PKWY","1910 SAN JOAQUIN PKWY",""
"2002","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AOA9""","ENC R 2002 SAN JOAQUIN PKWY","2002 SAN JOAQUIN PKWY",""
"2005","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AJ8A""","ENC R 2001 SAN JOAQUIN PKWY","2005 SAN JOAQUIN PKWY",""
"2010","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AM1D""","ENC R 2010 SAN JOAQUIN PKWY","2010 SAN JOAQUIN PKWY",""
"2011","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ANU7""","ENC R 2011 SAN JOAQUIN PKWY","2011 SAN JOAQUIN PKWY",""
"2017","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AJZ2""","ENC R 2017 SAN JOAQUIN PKWY","2017 SAN JOAQUIN PKWY",""
"2018","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AGQ8""","ENC R 2018 SAN JOAQUIN PKWY","2018 SAN JOAQUIN PKWY",""
"2112","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQKZ""","ENC R 2303 SAN MIGUEL DR","2112 SAN JOAQUIN PKWY",""
"2120","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AGQL""","ENC R 2120 SAN JOAQUIN PKWY","2120 SAN JOAQUIN PKWY",""
"2124","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AFO8""","ENC R 2124 SAN JOAQUIN PKWY","2124 SAN JOAQUIN PKWY",""
"2202","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AGGE""","F 2201 SAN JOAQUIN PKWY","2202 SAN JOAQUIN PKWY",""
"2206","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""0000ZIDI1D""","F 2201 SAN JOAQUIN PKWY","2206 SAN JOAQUIN PKWY",""
"2210","SAN JOAQUIN PKWY","FRIENDSWOOD","77546","","","","","","","3327B","=""000109OFY2""","F 2201 SAN JOAQUIN PKWY","2210 SAN JOAQUIN PKWY",""
"1901","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AI00""","ENC R 1901 SAN MIGUEL DR","1901 SAN MIGUEL DR",""
"1905","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013APWR""","ENC R 1905 SAN MIGUEL DR","1905 SAN MIGUEL DR",""
"1909","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AEQD""","ENC R 1909 SAN MIGUEL DR","1909 SAN MIGUEL DR",""
"1911","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ARB7""","ENC R 1911 SAN MIGUEL DR","1911 SAN MIGUEL DR",""
"2003","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ADKA""","R 2003 SAN MIGUEL DR","2003 SAN MIGUEL DR",""
"2006","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AL29""","ENC R 2006 SAN MIGUEL DR","2006 SAN MIGUEL DR",""
"2007","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AGUS""","R 2011 SAN MIGUEL DR","2007 SAN MIGUEL DR",""
"2010","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQQ0""","ENC R 2010 SAN MIGUEL DR","2010 SAN MIGUEL DR",""
"2011","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ALB2""","ENC R 2011 SAN MIGUEL DR","2011 SAN MIGUEL DR",""
"2012","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AEKA""","ENC R 2012 SAN MIGUEL DR","2012 SAN MIGUEL DR",""
"2014","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ANJH""","R 2014 SAN MIGUEL DR","2014 SAN MIGUEL DR",""
"2102","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AHC9""","ENC R 2102 SAN MIGUEL DR","2102 SAN MIGUEL DR",""
"2103","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AE86""","ENC R 2103 SAN MIGUEL DR","2103 SAN MIGUEL DR",""
"2106","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AKG3""","ENC R 2106 SAN MIGUEL DR","2106 SAN MIGUEL DR",""
"2107","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AEJA""","ENC R 2107 SAN MIGUEL DR","2107 SAN MIGUEL DR",""
"2109","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AM3A""","ENC R 2109 SAN MIGUEL DR","2109 SAN MIGUEL DR",""
"2110","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AI40""","ENC R 2110 SAN MIGUEL DR","2110 SAN MIGUEL DR",""
"2111","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ABO2""","R 2205 SAN MIGUEL DR","2111 SAN MIGUEL DR",""
"2114","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AFHT""","ENC R 2114 SAN MIGUEL DR","2114 SAN MIGUEL DR",""
"2115","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ARQQ""","ENC R 2115 SAN MIGUEL DR","2115 SAN MIGUEL DR",""
"2117","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AJCG""","ENC R 2117 SAN MIGUEL DR","2117 SAN MIGUEL DR",""
"2121","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AI5T""","ENC R 2121 SAN MIGUEL DR","2121 SAN MIGUEL DR",""
"2205","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AMNO""","R 2205 SAN MIGUEL DR","2205 SAN MIGUEL DR",""
"2211","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AID9""","R 2205 SAN MIGUEL DR","2211 SAN MIGUEL DR",""
"2303","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AC58""","ENC R 2303 SAN MIGUEL DR","2303 SAN MIGUEL DR","Y"
"2315","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AMPO""","ENC R 2315 SAN MIGUEL DR","2315 SAN MIGUEL DR",""
"2403","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ACEV""","ENC R 2403 SAN MIGUEL DR","2403 SAN MIGUEL DR",""
"2404","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AN29""","R 2404 SAN MIGUEL DR","2404 SAN MIGUEL DR",""
"2413","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AH46""","ENC R 2415 SAN MIGUEL DR","2413 SAN MIGUEL DR",""
"2414","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AGOJ""","ENC R 2414 SAN MIGUEL DR","2414 SAN MIGUEL DR",""
"2504","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AHFW""","ENC R 2504 SAN MIGUEL DR","2504 SAN MIGUEL DR",""
"2505","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AJP1""","ENC R 2505 SAN MIGUEL DR","2505 SAN MIGUEL DR",""
"2511","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AOHV""","R 2511 SAN MIGUEL DR","2511 SAN MIGUEL DR",""
"2514","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AC31""","R 2514 SAN MIGUEL DR","2514 SAN MIGUEL DR",""
"2520","SAN MIGUEL DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQQB""","R 2514 SAN MIGUEL DR","2520 SAN MIGUEL DR",""
"2306","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ACHP""","R 2308 SARASOTA DR","2306 SARASOTA DR",""
"2307","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ACDP""","F 2309 SARASOTA DR","2307 SARASOTA DR",""
"2308","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AKZ7""","R 2308 SARASOTA DR","2308 SARASOTA DR",""
"2309","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AFA3""","F 2309 SARASOTA DR","2309 SARASOTA DR",""
"2310","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AFA9""","R 2310 SARASOTA DR","2310 SARASOTA DR",""
"2401","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ABQ7""","F 2403 SARASOTA DR","2401 SARASOTA DR",""
"2402","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ACBK""","R 2402 SARASOTA DR","2402 SARASOTA DR",""
"2403","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQK8""","F 2403 SARASOTA DR","2403 SARASOTA DR",""
"2404","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AJLF""","R 2402 SARASOTA DR","2404 SARASOTA DR",""
"2405","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ABSE""","F 2407 SARASOTA DR","2405 SARASOTA DR",""
"2406","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AEW9""","R 2406 SARASOTA DR","2406 SARASOTA DR",""
"2407","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQ5Y""","F 2407 SARASOTA DR","2407 SARASOTA DR",""
"2408","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AO47""","R 2406 SARASOTA DR","2408 SARASOTA DR",""
"2409","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AC0V""","F 2501 SARASOTA DR","2409 SARASOTA DR",""
"2410","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AP9O""","R 2410 SARASOTA DR","2410 SARASOTA DR",""
"2501","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ANMA""","F 2501 SARASOTA DR","2501 SARASOTA DR",""
"2503","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQZV""","F 2505 SARASOTA DR","2503 SARASOTA DR",""
"2505","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AMQT""","F 2505 SARASOTA DR","2505 SARASOTA DR",""
"2507","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AGDD""","F 2509 SARASOTA DR","2507 SARASOTA DR",""
"2509","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ALTF""","F 2509 SARASOTA DR","2509 SARASOTA DR",""
"2601","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ACVK""","F 2603 SARASOTA DR","2601 SARASOTA DR",""
"2603","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ARD3""","F 2603 SARASOTA DR","2603 SARASOTA DR",""
"2605","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AGW8""","F 2607 SARASOTA DR","2605 SARASOTA DR",""
"2607","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AE9I""","F 2607 SARASOTA DR","2607 SARASOTA DR",""
"2609","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013APUP""","F 2611 SARASOTA DR","2609 SARASOTA DR",""
"2611","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AIBO""","F 2611 SARASOTA DR","2611 SARASOTA DR",""
"2613","SARASOTA DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AHNK""","F 2613 SARASOTA DR","2613 SARASOTA DR",""
"1702","SUNMEADOW BLVD","FRIENDSWOOD","77546","","","","","","","3327B","=""Not SAG Valid""","R 1702 SUNMEADOW DR","1702 SUNMEADOW BLVD",""
"1706","SUNMEADOW BLVD","FRIENDSWOOD","77546","","","","","","","3327B","=""Not SAG Valid""","R 1704 SUNMEADOW DR","1706 SUNMEADOW BLVD",""
"1700","SUNMEADOW DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AJSX""","R 1702 SUNMEADOW DR","1700 SUNMEADOW DR",""
"1702","SUNMEADOW DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AF6X""","R 1702 SUNMEADOW DR","1702 SUNMEADOW DR",""
"1704","SUNMEADOW DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AMO0""","R 1702 SUNMEADOW DR","1704 SUNMEADOW DR",""
"1706","SUNMEADOW DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AHB5""","R 1704 SUNMEADOW DR","1706 SUNMEADOW DR",""
"1708","SUNMEADOW DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AR3E""","R 1708 SUNMEADOW DR","1708 SUNMEADOW DR",""
"1710","SUNMEADOW DR","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ANCS""","R 1708 SUNMEADOW DR","1710 SUNMEADOW DR",""
"2600","TAMPA ST","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AEGI""","R 2602 TAMPA","2600 TAMPA ST",""
"2602","TAMPA ST","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AJBG""","R 2602 TAMPA","2602 TAMPA ST",""
