House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,DA/PSA,OVALS Address ID,Primary_Term_Address,FAC_ADDR,Working TN Status
11016,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HIUNC,R 11014 N HARMONY LAKE CIR,11016 N HARMONY LAKE CIR,
11016,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIVA6,F 11014 SW 15TH MNR,11016 SW 15TH MNR,
11017,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIWYP,F 11017 SW 16TH MNR,11017 SW 16TH MNR,
11020,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HIWSB,R 11020 N HARMONY LAKE CIR,11020 N HARMONY LAKE CIR,
11020,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HJ0LN,S 11020 SW 15TH MNR,11020 SW 15TH MNR,
11021,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIT69,S 11021 SW 15TH MNR,11021 SW 15TH MNR,
11021,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HJ1EB,F 11025 SW 16TH MNR,11021 SW 16TH MNR,
11022,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HIX3W,R 11020 N HARMONY LAKE CIR,11022 N HARMONY LAKE CIR,
11022,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIXOV,S 11024 SW 15TH MNR,11022 SW 15TH MNR,
11023,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIY16,S 11021 SW 15TH MNR,11023 SW 15TH MNR,
11023,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIU0W,F 11023 SW 16TH MNR,11023 SW 16TH MNR,
11024,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HIWSK,R 11024 N HARMONY LAKE CIR,11024 N HARMONY LAKE CIR,
11024,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HITFY,S 11024 SW 15TH MNR,11024 SW 15TH MNR,
11025,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIXRO,S 11025 SW 15TH MNR,11025 SW 15TH MNR,
11025,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIZE6,F 11025 SW 16TH MNR,11025 SW 16TH MNR,
11026,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HIUKF,R 11024 N HARMONY LAKE CIR,11026 N HARMONY LAKE CIR,
11026,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIZJ5,S 11024 SW 15TH MNR,11026 SW 15TH MNR,
11027,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIWHV,S 11025 SW 15TH MNR,11027 SW 15TH MNR,
11027,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIV3Y,F 11027 SW 16TH MNR,11027 SW 16TH MNR,
11030,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIXPF,R 11030 SW 15TH MNR,11030 SW 15TH MNR,
11030,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIUBX,F 11030 SW 16TH MNR,11030 SW 16TH MNR,
11031,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HJ0G3,S 11025 SW 15TH MNR,11031 SW 15TH MNR,
11032,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HJ04C,R 11030 SW 15TH MNR,11032 SW 15TH MNR,
11032,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HISRU,F 11032 SW 16TH MNR,11032 SW 16TH MNR,
11033,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIS4J,S 11025 SW 15TH MNR,11033 SW 15TH MNR,
11034,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIU2Z,R 11034 SW 15TH MNR,11034 SW 15TH MNR,
11034,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIWGY,F 11036 SW 16TH MNR,11034 SW 16TH MNR,
11035,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HITPV,S 11035 SW 15TH MNR,11035 SW 15TH MNR,
11036,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HITG9,R 11034 SW 15TH MNR,11036 SW 15TH MNR,
11036,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HJ1B8,F 11036 SW 16TH MNR,11036 SW 16TH MNR,
11037,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIWGG,S 11035 SW 15TH MNR,11037 SW 15TH MNR,
11041,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIW4K,R 11041 SW 15TH MNR,11041 SW 15TH MNR,
11041,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIXDJ,F 11027 SW 16TH MNR,11041 SW 16TH MNR,
11043,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HITYN,R 11041 SW 15TH MNR,11043 SW 15TH MNR,
11043,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HJ19H,F 11043 SW 16TH MNR,11043 SW 16TH MNR,
11045,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIT8F,R 11045 SW 15TH MNR,11045 SW 15TH MNR,
11045,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIRSQ,F 11045 SW 16TH MNR,11045 SW 16TH MNR,
11047,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HITPI,R 11045 SW 15TH MNR,11047 SW 15TH MNR,
11047,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIRZ7,F 11047 SW 16TH MNR,11047 SW 16TH MNR,
11050,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HITYY,F 11050 SW 16TH MNR,11050 SW 16TH MNR,
11052,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIUIX,F 11052 SW 16TH MNR,11052 SW 16TH MNR,
11054,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIRUJ,F 11054 SW 16TH MNR,11054 SW 16TH MNR,
11061,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIXGI,F 11061 SW 16TH MNR,11061 SW 16TH MNR,
11063,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HJ14J,F 11061 SW 16TH MNR,11063 SW 16TH MNR,
11065,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIUL2,F 11081 SW 16TH MNR,11065 SW 16TH MNR,
11070,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIXPM,R 11074 SW 16TH MNR,11070 SW 16TH MNR,
11072,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIY8Z,F 11072 SW 16TH MNR,11072 SW 16TH MNR,
11074,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIX16,R 11074 SW 16TH MNR,11074 SW 16TH MNR,
11081,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HJ1CC,F 11081 SW 16TH MNR,11081 SW 16TH MNR,
11083,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HIWO7,F 11083 SW 16TH MNR,11083 SW 16TH MNR,
11085,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HITNG,F 11085 SW 16TH MNR,11085 SW 16TH MNR,
11087,SW 16TH MNR,DAVIE,33324,,,,,,,420405,00000HJ6NQ,F 11087 SW 16TH MNR,11087 SW 16TH MNR,
11100,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HIVSQ,11100 N HARMONY LAKE CIR,11100 N HARMONY LAKE CIR,
11100,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIVUS,R 11100 SW 15TH MNR,11100 SW 15TH MNR,
11100,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIST1,F 11102 SW 17TH MNR,11100 SW 17TH MNR,
11101,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HISEQ,R 11101 SW 15TH MNR,11101 SW 15TH MNR,
11102,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HJ586,11100 N HARMONY LAKE CIR,11102 N HARMONY LAKE CIR,
11102,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIYVM,R 11100 SW 15TH MNR,11102 SW 15TH MNR,
11102,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIS2W,F 11102 SW 17TH MNR,11102 SW 17TH MNR,
11103,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIVVA,R 11115 SW 15TH MNR,11103 SW 15TH MNR,
11104,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HISQN,11104 N HARMONY LAKE CIR,11104 N HARMONY LAKE CIR,
11104,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIS6T,S 11104 SW 15TH MNR,11104 SW 15TH MNR,
11104,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIZBI,F 11104 SW 17TH MNR,11104 SW 17TH MNR,
11105,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIS5B,R 11105 SW 15TH MNR,11105 SW 15TH MNR,
11106,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HIY7Y,11104 N HARMONY LAKE CIR,11106 N HARMONY LAKE CIR,
11106,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIWOQ,S 11104 SW 15TH MNR,11106 SW 15TH MNR,
11106,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIWYR,F 11120 SW 17TH MNR,11106 SW 17TH MNR,
11107,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIUHO,R 11105 SW 15TH MNR,11107 SW 15TH MNR,
11110,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HIZL8,R 11110 N HARMONY LAKE CIR,11110 N HARMONY LAKE CIR,
11110,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIWH2,R 11110 SW 15TH MNR,11110 SW 15TH MNR,
11111,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HJ05X,S 11111 SW 15TH MNR,11111 SW 15TH MNR,
11112,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HIRS8,R 11110 N HARMONY LAKE CIR,11112 N HARMONY LAKE CIR,
11112,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIYYV,R 11110.2 SW 15TH MNR,11112 SW 15TH MNR,
11113,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HJ191,S 11111 SW 15TH MNR,11113 SW 15TH MNR,
11113,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIVU5,F 11113 SW 17TH MNR,11113 SW 17TH MNR,
11114,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HJ10G,R 11114 N HARMONY LAKE CIR,11114 N HARMONY LAKE CIR,
11114,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HJ5R5,R 11114 SW 15TH MNR,11114 SW 15TH MNR,
11115,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIW8E,R 11115 SW 15TH MNR,11115 SW 15TH MNR,Y
11115,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIVQK,F 11113 SW 17TH MNR,11115 SW 17TH MNR,
11116,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HJ1EZ,R 11114 N HARMONY LAKE CIR,11116 N HARMONY LAKE CIR,
11116,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HIT2S,R 11114 SW 15TH MNR,11116 SW 15TH MNR,
11117,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HJ5FZ,R 11115 SW 15TH MNR,11117 SW 15TH MNR,
11117,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIXYD,F 11117 SW 17TH MNR,11117 SW 17TH MNR,
11119,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIZSS,F 11117 SW 17TH MNR,11119 SW 17TH MNR,
11120,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HISG6,R 11120 N HARMONY LAKE CIR,11120 N HARMONY LAKE CIR,
11120,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HITZD,F 11120 SW 17TH MNR,11120 SW 17TH MNR,
11121,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HJ0HA,R 11115 SW 15TH MNR,11121 SW 15TH MNR,
11122,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HIV86,R 11120 N HARMONY LAKE CIR,11122 N HARMONY LAKE CIR,
11122,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HJ02L,F 11122 SW 17TH MNR,11122 SW 17TH MNR,
11123,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HJ4JG,R 11115 SW 15TH MNR,11123 SW 15TH MNR,
11124,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HJ0DL,S 11124.1 N HARMONY LAKE CIR,11124 N HARMONY LAKE CIR,
11124,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIU3S,F 11124 SW 17TH MNR,11124 SW 17TH MNR,
11125,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HJ1BK,R 11125 SW 15TH MNR,11125 SW 15TH MNR,
11126,N HARMONY LAKE CIR,DAVIE,33324,UNIT,TALK PAIR,,,,,420405,00000HITYU,S 11126 N HARMONY LAKE CIR,11126 N HARMONY LAKE CIR UNIT TALK PAIR,Y
11126,N HARMONY LAKE CIR,DAVIE,33324,,,,,,,420405,00000HISF6,11126.2 N HARMONY LAKE CIR,11126 N HARMONY LAKE CIR,
11127,SW 15TH MNR,DAVIE,33324,,,,,,,420405,00000HJ045,R 11125 SW 15TH MNR,11127 SW 15TH MNR,
11131,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HJ482,F 11131 SW 17TH MNR,11131 SW 17TH MNR,
11133,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIW40,F 11131 SW 17TH MNR,11133 SW 17TH MNR,
11135,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIV6G,F 11135 SW 17TH MNR,11135 SW 17TH MNR,
11140,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIST5,F 11142 SW 17TH MNR,11140 SW 17TH MNR,
11142,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HISFT,F 11142 SW 17TH MNR,11142 SW 17TH MNR,
11144,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIZE2,F 11144 SW 17TH MNR,11144 SW 17TH MNR,
11151,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIU3W,F 11151 SW 17TH MNR,11151 SW 17TH MNR,
11153,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIVJ2,F 11151 SW 17TH MNR,11153 SW 17TH MNR,
11155,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HITSK,F 11157 SW 17TH MNR,11155 SW 17TH MNR,
11157,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIYLO,F 11157 SW 17TH MNR,11157 SW 17TH MNR,
11160,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIRZ9,F 11144 SW 17TH MNR,11160 SW 17TH MNR,
11162,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HJ007,F 11164 SW 17TH MNR,11162 SW 17TH MNR,
11164,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIXNI,F 11164 SW 17TH MNR,11164 SW 17TH MNR,
11171,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIWEF,F 11171 SW 17TH MNR,11171 SW 17TH MNR,
11173,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIZ8A,F 11171 SW 17TH MNR,11173 SW 17TH MNR,
11175,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HISEP,F 11175 SW 17TH MNR,11175 SW 17TH MNR,
11177,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIW8A,F 11175 SW 17TH MNR,11177 SW 17TH MNR,
11180,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HJ5FD,F 11182 SW 17TH MNR,11180 SW 17TH MNR,
11182,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIWOG,F 11182 SW 17TH MNR,11182 SW 17TH MNR,
11184,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HITOW,F 11184 SW 17TH MNR,11184 SW 17TH MNR,
11186,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIUV4,F 11195 SW 17TH MNR,11186 SW 17TH MNR,
11191,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIWQJ,F 11191 SW 17TH MNR,11191 SW 17TH MNR,
11193,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIYV3,F 11193 SW 17TH MNR,11193 SW 17TH MNR,
11195,SW 17TH MNR,DAVIE,33324,,,,,,,420405,00000HIVWP,F 11195 SW 17TH MNR,11195 SW 17TH MNR,
